x,y,ux,uy,fintx,finty,bcx,bcy,ux_orig,uy_orig
0.1,0.0,0.1090372331054823,0.0,2.4558146748815398e-11,-0.031954598835394796,0,3,0.106600254767429,0.0
1.6684e-15,0.1,0.0,0.11943923810031265,-0.08179141518975498,1.222001666523198e-11,1,0,0.0,0.11580855601172733
0.0,1.0,0.0,0.401,-0.031609003994483215,0.02835794683048584,1,4,0.0,0.401
1.0,1.0,0.2005,0.401,0.029680297263727253,0.027730493667815118,2,4,0.2005,0.401
1.0,0.0,0.2005,0.0,0.031357351380390544,-0.03005321025952952,2,3,0.2005,0.0
0.09807850000000001,0.019509,0.11060074339184212,0.024334376914339373,4.6857023903307254e-11,1.3072241206169009e-11,0,0,0.10284184468645693,0.0271292085006324
0.092388,0.0382683,0.09831828272945131,0.05160479564256093,4.59041346601019e-11,2.4838792481163274e-11,0,0,0.09380311650380056,0.052230269630995606
0.083147,0.055557,0.0818055613344768,0.07525560837711964,4.409253257647849e-11,3.5241191909118896e-11,0,0,0.08040791972688668,0.07360319847327454
0.0707107,0.0707107,0.06514676562801469,0.09290071069335681,2.6817215115215728e-11,3.954976277031896e-11,0,0,0.06502750389305885,0.09005624137882577
0.055557,0.083147,0.04909591365867527,0.10512040204775985,2.7011184955405557e-11,4.838049058597527e-11,0,0,0.0491231554380847,0.1019444215830932
0.0382683,0.092388,0.033118908293545246,0.11319602675939677,1.6444390987802035e-11,4.759129548781438e-11,0,0,0.033043144934602406,0.11007377759579892
0.019509,0.09807850000000001,0.016636884007311892,0.11802195914424374,4.899185224171987e-12,3.3447166043754084e-11,0,0,0.01660503005023032,0.11451801477225428
0.0,0.967857,0.0,0.38896553513404797,-0.06322234931730793,-1.1587122129841363e-09,1,0,0.0,0.38892241968496466
0.0,0.935714,0.0,0.3771949836955173,-0.06323133752806437,4.622011801069803e-11,1,0,0.0,0.37685105665998325
0.0,0.903571,0.0,0.36522319950017845,-0.06324579215294797,-7.649603173121022e-12,1,0,0.0,0.3647913102870535
0.0,0.871429,0.0,0.3530337669144501,-0.06325545974202303,1.5155376953401856e-12,1,0,0.0,0.3527491218116015
0.0,0.8392859999999999,0.0,0.3409459785616491,-0.06329022643595998,1.0334906541675792e-11,1,0,0.0,0.3407339908493318
0.0,0.807143,0.0,0.32907698136841645,-0.06332251249117199,7.308847971287946e-12,1,0,0.0,0.32875095774825686
0.0,0.775,0.0,0.3171997207173263,-0.0633576524981571,3.4941910476149478e-12,1,0,0.0,0.316808579026268
0.0,0.742857,0.0,0.3051910679023422,-0.06339323269999306,9.471971817998082e-13,1,0,0.0,0.3049167397242679
0.0,0.710714,0.0,0.29327507601556135,-0.06346193285982847,3.0183147647910857e-13,1,0,0.0,0.293049567002135
0.0,0.678571,0.0,0.2816484410977864,-0.06352484113604062,-2.934839871127082e-13,1,0,0.0,0.2812445539126726
0.0,0.646429,0.0,0.2701605050533544,-0.06360835446962163,-3.8052894169027245e-13,1,0,0.0,0.2695087864260129
0.0,0.614286,0.0,0.25859015859896317,-0.06376600115798453,-4.706929290776429e-13,1,0,0.0,0.2578476918974775
0.0,0.582143,0.0,0.2469608210521983,-0.06381590752476382,-1.2560091855462474e-13,1,0,0.0,0.24630017954042024
0.0,0.55,0.0,0.2353873163156095,-0.06395243960442994,-7.645967192715376e-14,1,0,0.0,0.23485926386112604
