id,x,y,ux,uy,fintx,finty,bcx,bcy,ux_orig,uy_orig
459.0,0.131197,0.0659369,0.09381866463809274,0.05764653397636721,-1.9879323881477615e-13,-1.1465134397425913e-13,0.0,0.0,0.09166503451512217,0.05658232520607221
460.0,0.10813099999999999,0.0609414,0.09793038690258982,0.06630882452736842,-3.5472579734685534e-13,-2.1094931357268365e-13,0.0,0.0,0.09564406259044687,0.06487388681727764
461.0,0.157778,0.0723888,0.08909388658867101,0.05119404760625912,-1.340414324674244e-13,-6.138579228265328e-14,0.0,0.0,0.08700375877913681,0.05055433807383247
462.0,0.150456,0.0900665,0.08375964747392572,0.0628684791699925,-9.389624494593463e-14,-5.876028830176239e-14,0.0,0.0,0.08178725538944899,0.06202945380082502
463.0,0.0972925,0.0771626,0.08796459563382086,0.08383205862628529,-2.484054628659749e-13,-1.7929061013610695e-13,0.0,0.0,0.08557864669423845,0.08123794002528034
464.0,0.45814799999999994,0.431246,0.06008397296682233,0.10157298419653671,1.5337225575933613e-17,-4.7704895589362195e-17,0.0,0.0,0.05943543183162067,0.10081948489542196
465.0,0.47688,0.444461,0.06114627741044387,0.10333117650588974,-2.0751629581372555e-16,-1.5612511283791264e-16,0.0,0.0,0.06053548852167993,0.10260298696661292
466.0,0.443703,0.460254,0.05759651632979512,0.10741950045485282,-6.348003719902628e-17,8.673617379884034e-17,0.0,0.0,0.05707693903225331,0.1067905168533214
467.0,0.510057,0.428668,0.06450134199985769,0.09901416207867442,-3.038476588390626e-17,-1.1102230246251563e-16,0.0,0.0,0.06382274067388881,0.09840968124364913
468.0,0.495612,0.457676,0.062220727384556085,0.10513730016100453,6.941604409338442e-17,-5.2041704279304205e-18,0.0,0.0,0.06166719760892024,0.10444499883524452
469.0,0.524502,0.39966,0.06663336574274581,0.09268919948954135,-9.487573690548055e-17,-1.7279472123987727e-16,0.0,0.0,0.06593881695984524,0.09224219960676851
470.0,0.543234,0.412875,0.06755853984941496,0.09470109115500236,-1.1137466816857344e-16,-9.020562075079396e-17,0.0,0.0,0.06694973363913856,0.09423009226850657
471.0,0.514344,0.470891,0.06331681863957783,0.10698069232603302,2.904306569545545e-17,-1.0408340855860844e-16,0.0,0.0,0.06282793809651853,0.10634187313454248
472.0,0.481167,0.486684,0.0599769711116096,0.11092257488053292,-4.567201651595187e-17,-1.0842021724855043e-16,0.0,0.0,0.059481442914796026,0.1103461354611997
473.0,0.45873,0.361912,0.06304873625776963,0.08798548141930951,-1.587000929975657e-16,-2.3939183968479933e-16,0.0,0.0,0.06233725867406545,0.08739955372123777
