x,y,ux,uy,fintx,finty,bcx,bcy,ux_orig,uy_orig
0.1,0.0,0.028052512876456603,0.0,3.99842886664864e-12,-0.014267569865948352,0,3,0.027067437272176045,0.0
1.6684e-15,0.1,0.0,0.03837889005080797,-0.01734491695862623,9.336166822276894e-13,1,0,0.0,0.03768002479769152
0.0,1.0,0.0,0.151,-0.00958329399577529,0.009591938377775028,1,4,0.0,0.151
1.0,1.0,0.07549999999999998,0.151,0.009055965712725033,0.009550615417648258,2,4,0.07549999999999998,0.151
1.0,0.0,0.07549999999999998,0.0,0.009234445913070002,-0.010117621557674334,2,3,0.07549999999999998,0.0
0.09807850000000001,0.019509,0.027681335777742788,0.007819007951184176,1.2154793014099163e-11,1.0884058628327085e-11,0,0,0.026615322609235437,0.008166916173135374
0.092388,0.0382683,0.02515215752646327,0.01581998626352288,3.528776663236366e-13,1.4422095462318651e-11,0,0,0.024866656058263686,0.015644753214050525
0.083147,0.055557,0.02177937445230782,0.022755764759494923,-4.615999422974415e-12,1.3090238094870532e-11,0,0,0.021952661951467167,0.02223935470301691
0.0707107,0.0707107,0.01803567202296108,0.028316316223936155,-3.3999218371216777e-12,5.952427786781733e-12,0,0,0.01814886557394329,0.02753106636020075
0.055557,0.083147,0.013969908526632935,0.032618530065519735,-3.9151112907198646e-12,1.4000234131728016e-11,0,0,0.014025395368781071,0.03213838792578013
0.0382683,0.092388,0.009527214686386287,0.03580464341212064,-3.058604151201516e-12,7.644281908858463e-12,0,0,0.009529765041994823,0.03532435935382172
0.019509,0.09807850000000001,0.004766139201819897,0.037833311333088204,-1.0293833927615959e-12,3.6161251944222257e-12,0,0,0.004830610806072728,0.03716260687080113
0.0,0.967857,0.0,0.1463308087841142,-0.019168256464654393,-1.157691719398668e-09,1,0,0.0,0.1463207733247327
0.0,0.935714,0.0,0.14169770310400054,-0.019172560692946303,6.0321630503124e-11,1,0,0.0,0.14164273210388503
0.0,0.903571,0.0,0.13702891976572573,-0.019179460493761815,-3.135946363697073e-12,1,0,0.0,0.13696691918315076
0.0,0.871429,0.0,0.1323253252194263,-0.019187868776495493,4.417213123053544e-13,1,0,0.0,0.13229456696773073
0.0,0.8392859999999999,0.0,0.1276565061416477,-0.01920313031469624,7.879932817367319e-12,1,0,0.0,0.12762731139659939
0.0,0.807143,0.0,0.1230195730458945,-0.019220044433813244,5.495066207616972e-12,1,0,0.0,0.12296629821772433
0.0,0.775,0.0,0.11836462968494743,-0.019240571304634226,2.2623118656195373e-12,1,0,0.0,0.1183133180140798
0.0,0.742857,0.0,0.11369841528357938,-0.019260267413471355,6.158771409525698e-13,1,0,0.0,0.11367068987800417
0.0,0.710714,0.0,0.10906715015880764,-0.019288523941146465,-3.7837961930353714e-13,1,0,0.0,0.10903326657289364
