x,y,ux,uy,fintx,finty,bcx,bcy,ux_orig,uy_orig
0.1,0.0,0.060417930288167554,0.0,1.304012901653907e-12,-0.03320517797162347,0,3,0.059959658449437424,0.0
1.6684e-15,0.1,0.0,0.08053586653113598,-0.01424835180753492,2.292934180199435e-13,1,0,0.0,0.0798245377112462
0.0,1.0,0.0,0.201,-0.0039720641752912875,0.006288383799980007,1,4,0.0,0.201
1.0,1.0,0.1005,0.201,0.015423871314938916,0.019885783178553305,2,4,0.1005,0.201
1.0,0.0,0.1005,0.0,0.0027974603418766046,-0.006483277654372723,2,3,0.1005,0.0
0.09807850000000001,0.019509,0.057097105876891874,0.016228881268034456,4.39718064477318e-12,-2.459013895284024e-13,0,0,0.05655402511121529,0.016226465472653266
0.092388,0.0382683,0.05292251032733475,0.030646015822640038,4.1178072236747195e-12,-2.6448981893523187e-13,0,0,0.05241107766721898,0.03038810238240019
0.083147,0.055557,0.04696328287172946,0.044346987997414544,3.2927623301592934e-12,-2.639151917838145e-13,0,0,0.04689910014215728,0.0431886273169902
0.0707107,0.0707107,0.03936292218713788,0.05654451130794769,9.504484872746579e-13,-5.1230721054285056e-14,0,0,0.039366333473217933,0.054332651838667555
0.055557,0.083147,0.0304582399840001,0.06659420825235429,7.989641934158521e-13,-4.888754331910938e-13,0,0,0.03052456219982806,0.06556659446979142
0.0382683,0.092388,0.020469680792302825,0.0743272753970814,-5.359632009038773e-13,-2.22442723962768e-13,0,0,0.01995296638821877,0.07400534765772106
0.019509,0.09807850000000001,0.009745078605192248,0.07952008134452626,-3.0263335240587885e-13,1.192307971104034e-12,0,0,0.009508552833469583,0.07861918895800987
0.0,0.967857,0.0,0.19745389171475836,-0.011558903571022287,1.5068287763375654e-11,1,0,0.0,0.19743893250213063
0.0,0.935714,0.0,0.19371620819947566,-0.012966191494837744,-1.9744102186525225e-13,1,0,0.0,0.19341566297958637
0.0,0.903571,0.0,0.18948217331490014,-0.013818285998945313,1.174659328140315e-13,1,0,0.0,0.18914680404560227
0.0,0.871429,0.0,0.18484834086120827,-0.014434696698408475,-1.7616116898544476e-14,1,0,0.0,0.1847135055453048
0.0,0.8392859999999999,0.0,0.18019378276949283,-0.014929073575393392,-9.924092797541917e-14,1,0,0.0,0.18015396152784005
0.0,0.807143,0.0,0.1756199547307915,-0.01533064093507196,-5.642361577962162e-14,1,0,0.0,0.17548758532552652
0.0,0.775,0.0,0.17088997097016545,-0.015672148347866934,-1.6844164951734797e-15,1,0,0.0,0.17072799231985836
0.0,0.742857,0.0,0.16591034594603116,-0.015923972988564725,-9.530570777016578e-15,1,0,0.0,0.1658840520771971
0.0,0.710714,0.0,0.16089663318780367,-0.016246909903811245,2.212813265956015e-14,1,0,0.0,0.1609462424875177
0.0,0.678571,0.0,0.15601109031558735,-0.01650241361213649,-2.5340840537069198e-14,1,0,0.0,0.15593686049096067
0.0,0.646429,0.0,0.15112796283210628,-0.016747651418007974,-6.037011168746886e-14,1,0,0.0,0.1508537352030755
0.0,0.614286,0.0,0.14603949685988482,-0.016998921802818822,-8.560513409250348e-14,1,0,0.0,0.1456934118259644
0.0,0.582143,0.0,0.14069847541395575,-0.017233989742578733,-8.225017888996433e-14,1,0,0.0,0.1404999101792918
0.0,0.55,0.0,0.13521456414309796,-0.017497003742681087,-8.710913934617536e-14,1,0,0.0,0.13524012536594163
0.0,0.517857,0.0,0.12976364347196068,-0.01778157645340472,-8.962969255676966e-14,1,0,0.0,0.12992719486971532
0.0,0.485714,0.0,0.12448051160754403,-0.01808885875905041,-9.394915401195193e-14,1,0,0.0,0.12457509701847579
0.0,0.453571,0.0,0.11930175833185785,-0.01844979562399449,-9.184666915906803e-14,1,0,0.0,0.11917152462356825
0.0,0.421429,0.0,0.11398768010622007,-0.0188602599236956,-9.272617396138827e-14,1,0,0.0,0.11375409009365912
0.0,0.389286,0.0,0.10844632543739863,-0.019346371726807456,-9.373751774788275e-14,1,0,0.0,0.10833760724821316
0.0,0.357143,0.0,0.10292739826218167,-0.019901244503385995,-9.563357050712541e-14,1,0,0.0,0.10294177080687228
0.0,0.325,0.0,0.09772214766053366,-0.020637204583766177,-9.443314186174944e-14,1,0,0.0,0.09765790550926653
0.0,0.292857,0.0,0.09279749010602245,-0.021549787334576777,-9.036868475753578e-14,1,0,0.0,0.09251206477107057
0.0,0.260714,0.0,0.08796114039068925,-0.022698974986284367,-8.08832167908946e-14,1,0,0.0,0.08762375850207524
0.0,0.228571,0.0,0.08336113782297616,-0.02416809671035228,-5.0665201201116616e-14,1,0,0.0,0.08318496581886455
0.0,0.196429,0.0,0.07961202748992946,-0.02611910070998717,1.0582680565196512e-14,1,0,0.0,0.0793573717166713
0.0,0.164286,0.0,0.07741402099782135,-0.028549019160065744,-2.996465922611158e-13,1,0,0.0,0.07686501448098834
0.0,0.132143,0.0,0.07739715513343981,-0.02988488119232472,-2.494008688805338e-12,1,0,0.0,0.07674938357923484
0.96875,1.0,0.09459881357724953,0.201,1.3404745760115834e-08,0.031561992249969945,0,4,0.09503572903654059,0.201
0.9375,1.0,0.09010897621919867,0.201,3.476896825354084e-09,0.029167926368538762,0,4,0.0902787757105488,0.201
0.90625,1.0,0.08595016086110263,0.201,1.7951572707454366e-09,0.02788281762013381,0,4,0.08586131678914169,0.201
0.875,1.0,0.08179086975360406,0.201,1.807222457919427e-09,0.02700892506005626,0,4,0.08165291158452617,0.201
0.84375,1.0,0.07770542045000184,0.201,3.402755789073637e-09,0.026376502798583824,0,4,0.07762834665331526,0.201
0.8125,1.0,0.07376850772743637,0.201,3.0965358240121247e-09,0.02584824065147232,0,4,0.07372365683645558,0.201
0.78125,1.0,0.06995447640656494,0.201,3.2492873591267097e-09,0.025411442908874256,0,4,0.06992992847572595,0.201
0.75,1.0,0.06624700715474319,0.201,1.9513764826960744e-09,0.02510011304011817,0,4,0.06623764776517399,0.201
0.71875,1.0,0.06267930028116098,0.201,7.608705060486054e-10,0.02468668931435463,0,4,0.06264542626971757,0.201
0.6875,1.0,0.059276541102008196,0.201,7.933633265301613e-10,0.02437783594603264,0,4,0.05913882520050389,0.201
0.65625,1.0,0.05601979744096752,0.201,6.021579934118159e-10,0.02408639191717688,0,4,0.05571461295668144,0.201
0.625,1.0,0.05282753881328972,0.201,-3.8184031767569504e-11,0.02380108908150417,0,4,0.05237230363080493,0.201
0.59375,1.0,0.04956636988936225,0.201,1.590344107096973e-09,0.023554823563018277,0,4,0.04906708780482039,0.201
0.5625,1.0,0.04618152928742347,0.201,1.274903170785991e-09,0.023294732293989,0,4,0.04583836272287177,0.201
0.53125,1.0,0.042806369965546764,0.201,1.2673670334834126e-09,0.023039657872746595,0,4,0.04267633562206285,0.201
0.5,1.0,0.039601222750206944,0.201,1.3990805557812477e-09,0.02278823136397985,0,4,0.0395747983989339,0.201
0.46875,1.0,0.03653033499722369,0.201,1.884740400474692e-09,0.02254316612247748,0,4,0.036543495951560166,0.201
0.4375,1.0,0.03349150968278991,0.201,1.869675609121021e-09,0.022300370347079615,0,4,0.03356983888667223,0.201
0.40625,1.0,0.030573569081752794,0.201,1.7807116189309366e-09,0.02205986576416893,0,4,0.030658750883644805,0.201
0.375,1.0,0.027902233080567385,0.201,-7.671524963811248e-11,0.02183292717813516,0,4,0.027821807109388218,0.201
0.34375,1.0,0.025315231957392825,0.201,1.2824296425685033e-09,0.021557883709865087,0,4,0.02499700209068528,0.201
0.3125,1.0,0.022531058775712154,0.201,1.0832099262833095e-09,0.02128805923781968,0,4,0.022245519380282783,0.201
0.28125,1.0,0.01959527521103155,0.201,1.0869603095473455e-09,0.020998145694530755,0,4,0.019561633082304377,0.201
0.25,1.0,0.016830009139084723,0.201,1.206629927756348e-09,0.02066420616390495,0,4,0.01694225981325433,0.201
0.21875,1.0,0.014376567160070408,0.201,3.6768846178275947e-09,0.0203351287310652,0,4,0.014416952775030896,0.201
0.1875,1.0,0.012077836574462708,0.201,3.3515290415118944e-09,0.019941831307730848,0,4,0.011965942080922711,0.201
0.15625,1.0,0.00976035279018106,0.201,3.425953340056896e-09,0.019484372231554057,0,4,0.009599935496869057,0.201
0.125,1.0,0.007400140231766272,0.201,1.9606788604254084e-09,0.019029601245299527,0,4,0.007329495171930102,0.201
0.09375,1.0,0.005097610388475005,0.201,8.744798078074094e-10,0.018310046975680675,0,4,0.005178503120128838,0.201
0.0625,1.0,0.0030244404515542556,0.201,8.675334457698605e-10,0.017438964453818817,0,4,0.0031788408017163535,0.201
0.03125,1.0,0.0012860662864113692,0.201,5.787469692668159e-10,0.016093129951816675,0,4,0.001400097300527778,0.201
1.0,0.03125,0.1005,0.0034928277109429473,0.009728453480875693,1.3145809501721726e-09,2,0,0.1005,0.003752473973250493
1.0,0.0625,0.1005,0.008079307423031423,0.01136369475921241,1.2623175317527655e-09,2,0,0.1005,0.00805223136264996
1.0,0.09375,0.1005,0.012830403862608364,0.012357116813546504,1.0178197182644786e-09,2,0,0.1005,0.012647856818752624
1.0,0.125,0.1005,0.017595381652427022,0.013075704151282848,1.5045143108780024e-09,2,0,0.1005,0.017440465368225046
1.0,0.15625,0.1005,0.02238649982973584,0.013609511862670636,4.864021852825361e-09,2,0,0.1005,0.02239012713865623
1.0,0.1875,0.1005,0.02733293271739967,0.014055816072924596,5.334021962836999e-09,2,0,0.1005,0.027461680521486648
1.0,0.21875,0.1005,0.03261506346461829,0.014420649038237091,5.457407588338458e-09,2,0,0.1005,0.03264590140055308
1.0,0.25,0.1005,0.03814005413369159,0.01468329789357173,3.8057245566741615e-09,2,0,0.1005,0.03793387900996507
1.0,0.28125,0.1005,0.043597433825198095,0.014980034864484843,2.026344309360994e-09,2,0,0.1005,0.043331141564052565
