3.300915552234869044e-02,1.715398729400013228e-02,1.474184958177767735e-01,8.327452310472260866e-02,4.675059698404054886e-02,4.957237252326291421e-01,2.872273970152400269e-01,1.660355905814710487e-01,9.572425665158015851e-02,1.489578765250581194e+00,8.730163392306100612e-01,5.111540559611387202e-01,2.989418327472382342e-01,1.746046207482566948e-01,4.225622045483761191e+00,2.490677952689388519e+00,1.467606758267304023e+00,8.644230727567486783e-01,5.088910210331227812e-01,2.994055919175420688e-01,1.161314381373859028e+01,6.862164249270562344e+00,4.055364756436791396e+00,2.396761235996666350e+00,1.416489585225406689e+00,8.370716172878129857e-01,4.945820348760536778e-01,3.139450396293502976e+01,1.855735876630474479e+01,1.097450614496303167e+01,6.492812580403692024e+00,3.842660935275242551e+00,2.274858353598955496e+00,1.347010770560992832e+00,7.977247149303308138e-01,-1.188068943255347343e-01,-7.657947537389145909e-01,-3.589371322573848389e+00,-1.413208054966009719e+01,-4.636004761390864815e+01,-1.044005415821255269e+02,9.763070354127717110e+01,3.932601308586297119e-03
3.008690829708685760e-02,1.553419517408408980e-02,1.227689409057589331e-01,6.973727099667120788e-02,3.929339333832195663e-02,3.780072553822135251e-01,2.210107273303447695e-01,1.288113557594298131e-01,7.480414549922394241e-02,1.041347562284706374e+00,6.170010855515875026e-01,3.650088255265360182e-01,2.155616494118779425e-01,1.270581683471024848e-01,2.708141192285459908e+00,1.616191183777843765e+00,9.637251983227914653e-01,5.741374414958692052e-01,3.416957401179590015e-01,2.031319609496451961e-01,6.810293750612185448e+00,4.081404403746685006e+00,2.444875989683564121e+00,1.463819321024093956e+00,8.759505239901055340e-01,5.238524173203868983e-01,3.130753843684845883e-01,1.677535722627073156e+01,1.007856596560502815e+01,6.053750422331459546e+00,3.635277885704259582e+00,2.182355588239226485e+00,1.309708100475838854e+00,7.857232921336989584e-01,4.711882584532585128e-01,-1.054113514269390539e-01,-6.828365121580550756e-01,-3.460203769017686781e+00,-1.636444601295970003e+01,-7.637207888167431236e+01,-3.592735159108933090e+02,-1.713984098600869174e+03,3.643565097847051293e-03
6.455941352359179097e-02,3.172995989080045626e-02,3.474607866254576516e-01,1.865349655842403753e-01,9.945987885750173785e-02,1.436650989756594665e+00,7.904707550385884351e-01,4.339074374586642246e-01,2.375322584446907803e-01,5.390471141482264805e+00,2.996779472730247029e+00,1.664328134930050718e+00,9.232641801194183540e-01,5.115087062047195543e-01,1.928864466866738780e+01,1.077999183006220463e+01,6.021590925044256082e+00,3.361716879326291263e+00,1.875624377373125373e+00,1.045777864213339958e+00,6.717296969585606803e+01,3.765769829405974178e+01,2.110479183653873037e+01,1.182415391226502699e+01,6.622368035881887494e+00,3.707678217466478632e+00,2.075037521990425127e+00,2.298764849412887941e+02,1.291361160111533763e+02,7.252855538471652608e+01,4.072648365498228173e+01,2.286385918347997404e+01,1.283289631305124345e+01,7.201114242015314026e+00,4.039907015461942308e+00,-2.705516363092790311e-01,-2.445173093643850493e+00,-1.727244993158640796e+01,-1.120346111410561321e+02,-6.978045499171444135e+02,-4.243430982129442782e+03,-2.537829408618616799e+04,6.960441118876965066e-03
1.063559015064826849e-02,5.093611919597840210e-03,6.143563676342884972e-02,3.213641189151637823e-02,1.670062927174083972e-02,2.763325440433501701e-01,1.480105461673359990e-01,7.910018674035115827e-02,4.216610000847983986e-02,1.134833886649985635e+00,6.142449646059267021e-01,3.320758921171618194e-01,1.793065650007122369e-01,9.669174656502979581e-02,4.445864475417583783e+00,2.421628826478280150e+00,1.317908081231857320e+00,7.166166890501401987e-01,3.893240520034308982e-01,2.113276395076933989e-01,1.689165271251115286e+01,9.243923436403669314e+00,5.054973226528405306e+00,2.762234671469217417e+00,1.508285286280445892e+00,8.229830590923075118e-01,4.487323584363684947e-01,6.271736175319144024e+01,3.445518043607052761e+01,1.891597808080148013e+01,1.037791525185999575e+01,5.689826119627204193e+00,3.117432636132347668e+00,1.706896995684819007e+00,9.339725404067433789e-01,-4.318546283653169893e-02,-4.077401652930497944e-01,-3.082785924074561201e+00,-2.173605884833665414e+01,-1.482377276584347214e+02,-9.886394176235332907e+02,-6.474593875464742268e+03,1.101739639303424235e-03
6.012066769903073871e-02,2.906023473747994940e-02,3.083333142739843047e-01,1.648826671229395302e-01,8.739014238600292805e-02,1.207856896188750362e+00,6.650037990873962634e-01,3.649144043840778506e-01,1.994785630527462772e-01,4.275213679903509423e+00,2.384351019295827268e+00,1.327642777416372155e+00,7.379300769768157853e-01,4.093393686147169808e-01,1.438902250939150917e+01,8.080673388262571422e+00,4.533797646600320697e+00,2.541230358239963572e+00,1.422846610342766827e+00,7.957271507941090505e-01,4.705261679492655702e+01,2.653540989440589470e+01,1.495566603901171376e+01,8.423833025909939209e+00,4.741572394099105914e+00,2.667021805594725237e+00,1.499005438957144776e+00,1.510821545664565804e+02,8.544425187940889543e+01,4.830161339498090456e+01,2.729246737268525180e+01,1.541413345255778289e+01,8.701272945125444025e+00,4.909365792912258719e+00,2.768456663829519826e+00,-2.586192065984219135e-01,-2.404493754734392752e+00,-1.779797810315602291e+01,-1.221000582759638746e+02,-8.066857997972695102e+02,-5.200698517177079339e+03,-3.291195816694784298e+04,6.461423615959500412e-03
1.966431313985250035e-02,9.385680427176072704e-03,1.059920365161003269e-01,5.585422303130193472e-02,2.918465724582955043e-02,4.396451466428570320e-01,2.382569789289970263e-01,1.287108531678271273e-01,6.928204225819781237e-02,1.655129969695421588e+00,9.082313239771514501e-01,4.975661379826666897e-01,2.721053500335679498e-01,1.485208955235761685e-01,5.935884995739868053e+00,3.280290069302858491e+00,1.810833033883665122e+00,9.985341393972566593e-01,5.499744767891139308e-01,3.025459781436286577e-01,2.067758803892974129e+01,1.148092569273575769e+01,6.369477530328271797e+00,3.530785439807692327e+00,1.955554578097748575e+00,1.082155947478757430e+00,5.983026424770314655e-01,7.060615242848399475e+01,3.934329440539733014e+01,2.190818664786590730e+01,1.219113519686003144e+01,6.779201754018589376e+00,3.767078157018367790e+00,2.091787976358077117e+00,1.160682289454900040e+00,-8.401433401892030584e-02,-7.724778851659341861e-01,-5.680711678848969548e+00,-3.887513647671617889e+01,-2.569462792087945218e+02,-1.660270873831471363e+03,-1.054191116956065343e+04,2.065043442763520205e-03
5.486538658964192072e-02,2.660266293757644618e-02,2.680486904004943938e-01,1.443470224505212784e-01,7.698902925343854842e-02,9.963646784612246732e-01,5.533086070306625359e-01,3.061392089295535968e-01,1.686678267800393316e-01,3.335728572953995830e+00,1.878347044087993467e+00,1.055746651277270187e+00,5.921849948137843933e-01,3.314132183269705156e-01,1.059395840938090139e+01,6.010864493473270898e+00,3.406784678323821147e+00,1.928613530575193025e+00,1.090429386577721926e+00,6.156803072805667743e-01,3.263521171565160728e+01,1.860312042436225966e+01,1.059676950354425529e+01,6.031595226811239385e+00,3.430384908620734308e+00,1.949325909907581700e+00,1.106709662553367668e+00,9.861430200582768180e+01,5.638915533334557040e+01,3.222729578702070086e+01,1.840838699956624680e+01,1.050900402055919258e+01,5.995852831773876623e+00,3.418792753403879559e+00,1.948116355706351444e+00,-2.334484043944915210e-01,-2.127059958987473021e+00,-1.559426925220569515e+01,-1.065463599482696537e+02,-7.024906331730642250e+02,-4.521187850156773493e+03,-2.855436048000819210e+04,5.988079422873607977e-03
2.806400025545009724e-02,1.347447868207584179e-02,1.422096094022108348e-01,7.579020981866070594e-02,4.000907165832719159e-02,5.510997237300281348e-01,3.027014058115629624e-01,1.656588029020742425e-01,9.028131533601504999e-02,1.930879292964237326e+00,1.075046567396593655e+00,5.974281963574897825e-01,3.313227996478477211e-01,1.833292957362211983e-01,6.433518956645691844e+00,3.608914682663942664e+00,2.022089195612108536e+00,1.131584131252852954e+00,6.324110768620772038e-01,3.529366524128515481e-01,2.081873694999775637e+01,1.173428918554921552e+01,6.608454538550979862e+00,3.718501478450178865e+00,2.090469846810799837e+00,1.174111373999773500e+00,6.587855127009542011e-01,6.610180289165646172e+01,3.738453520177776568e+01,2.112942832963097572e+01,1.193415570785795765e+01,6.735883887968761030e+00,3.799153026257765298e+00,2.141204923945148941e+00,1.205864297970926202e+00,-1.213616664541387891e-01,-1.076600131635677471e+00,-7.646291451710576226e+00,-5.049882799646315590e+01,-3.216564977373845409e+02,-2.000022301285768208e+03,-1.220514617568140784e+04,3.009018009000079784e-03
5.329165843521913720e-02,3.008464719684170868e-02,2.485222269629176750e-01,1.456344777624296316e-01,8.538769106066067260e-02,8.711924297146549367e-01,5.164159994061769954e-01,3.063627316815239476e-01,1.819026613450057672e-01,2.720980736557899515e+00,1.621294877108005794e+00,9.668473352243229790e-01,5.770641749377769525e-01,3.447235976725429030e-01,7.986411711530749358e+00,4.771472560860937406e+00,2.853001696293402389e+00,1.707295418537765563e+00,1.022539127868642872e+00,6.129467023569807882e-01,2.255877982901504097e+01,1.349702925359495609e+01,8.081570033767032868e+00,4.842782621740794546e+00,2.904303702372429186e+00,1.743180723172797819e+00,1.047130928079373691e+00,6.210520980149657078e+01,3.718461250413177765e+01,2.228022393204422258e+01,1.335988932796385953e+01,8.017124158487522578e+00,4.814726849914261919e+00,2.893784919133592926e+00,1.740628227766516822e+00,-1.809503837532366322e-01,-1.359210643804077412e+00,-8.798276712643696484e+00,-5.588686611885176347e+01,-3.526130938150082557e+02,-2.200591560638421470e+03,-1.354648711735520737e+04,6.808362842176965413e-03
4.004602727358916314e-02,2.249158285836957982e-02,1.968977306867621402e-01,1.137005775983727512e-01,6.586145677248500530e-02,7.313860780886690671e-01,4.255899939720296787e-01,2.482302277074787400e-01,1.451546756963100759e-01,2.432259376098043546e+00,1.419324920251014754e+00,8.297832402334526236e-01,4.861000264310622043e-01,2.853848834901349107e-01,7.635815891579066594e+00,4.460310631576165363e+00,2.609387516160543985e+00,1.529075061156557558e+00,8.976115585876306424e-01,5.279212511722790602e-01,2.316569027939945968e+01,1.353440491334559148e+01,7.917422879161797766e+00,4.637918409012071308e+00,2.720827762413847051e+00,1.598680137219355313e+00,9.409095388078216882e-01,6.875485613777318861e+01,4.016206030056243037e+01,2.348484912690018689e+01,1.374852036947196154e+01,8.058577359443392041e+00,4.729695417316393424e+00,2.779831343892601225e+00,1.636258304292252941e+00,-1.335558823903845727e-01,-8.773102360291565871e-01,-4.959895858847717776e+00,-2.816372243083890936e+01,-1.633462286225745004e+02,-9.566317196797369888e+02,-5.593942904141557847e+03,5.040176542342259154e-03
