1.537351386035454813e-02,1.634209407449405127e-02,9.197192763997398199e-03,9.069461980154673586e-03,8.929018512307937763e-03,4.168606453784868236e-03,3.991470179341762362e-03,3.825811546531015898e-03,3.669787298368030679e-03,1.703025183777623483e-03,1.601104055841618768e-03,1.508477201503681184e-03,1.423835693841564963e-03,1.346081408275217293e-03,6.645317115124675395e-04,6.157454860284189077e-04,5.720992616623986294e-04,5.328818874743943435e-04,4.974894273065125954e-04,4.654090587355354941e-04,2.549842648839177345e-04,2.331571707876487843e-04,2.138548585991364526e-04,1.967266473392915321e-04,1.814732795726965925e-04,1.678394042734240941e-04,1.556071383356547695e-04,9.796961200200820412e-05,8.844687401401369665e-05,8.010399947757154953e-05,7.277563503148833871e-05,6.632035749139594425e-05,6.061722928673769388e-05,5.556284204615192937e-05,5.106878026020377122e-05,-3.122291222147592984e-03,-2.450035005183139275e-05,4.857553545318313525e-06,4.762182662638622197e-07,3.389333517112579045e-08,2.189432676151132232e-09,1.354748256299113604e-10,4.992810075484299670e-03
1.085026604549186105e-02,1.099397484644440773e-02,4.091726062940802267e-03,3.925834849713970634e-03,3.759895455335381456e-03,1.194273561740760714e-03,1.122045920281192080e-03,1.053697293343311154e-03,9.890847419042176313e-04,3.205629284245927238e-04,2.975047436323227960e-04,2.760962039642876598e-04,2.562222181454493100e-04,2.377751650221445964e-04,8.348517962495632526e-05,7.682233096235721495e-05,7.069985125303981368e-05,6.507357086925637225e-05,5.990290987431992728e-05,5.515059416696383831e-05,2.156055750685013361e-05,1.971390627337175983e-05,1.802835567359225695e-05,1.648969012027982878e-05,1.508495191179749606e-05,1.380233076070185209e-05,1.263106282685236471e-05,5.571215049310166499e-06,5.069334139119252251e-06,4.613375501242772898e-06,4.199097063350579519e-06,3.822649883687968041e-06,3.480541833192085886e-06,3.169604599326573090e-06,2.886963713261118692e-06,-3.930540962352096178e-03,-1.756093749381885884e-04,-6.734806594222223619e-06,-2.657010291205151900e-07,-1.108345499356293523e-08,-4.800896614176924222e-10,-2.111948718039387927e-11,3.467294930526084243e-03
2.916645963557612520e-02,3.065989873813120686e-02,2.159050427952815404e-02,2.091478511577729571e-02,2.015251534494009317e-02,1.235855827971342816e-02,1.160760102487719790e-02,1.087833701494795094e-02,1.017539454200010532e-02,6.453354829666118481e-03,5.960000080117703290e-03,5.498081447080367667e-03,5.066859609009623060e-03,4.665330839539401191e-03,3.226287013861498312e-03,2.948009893642682989e-03,2.691850210104193130e-03,2.456419605271659232e-03,2.240347215204429535e-03,2.042295565334004831e-03,1.574075115884601694e-03,1.427857878707243294e-03,1.294588707742821325e-03,1.173241655044516890e-03,1.062851071843741967e-03,9.625119791076997434e-04,8.713794666201145431e-04,7.560441627659044740e-04,6.822543116706961727e-04,6.154335529874256812e-04,5.549660287121564034e-04,5.002833246626825015e-04,4.508619921308175968e-04,4.062209747572569497e-04,3.659189998157387339e-04,-1.037464690209792713e-02,-8.378213132325277928e-04,-5.934596425762570670e-05,-3.931512125663810625e-06,-2.459924764899977367e-07,-1.462988877019146163e-08,-8.285465147680627784e-10,9.213108050765667079e-03
5.734239526191243705e-03,5.893099633931642156e-03,4.999845233738102815e-03,4.707345971337988273e-03,4.412280270519527980e-03,3.387752274687391707e-03,3.087203853249777426e-03,2.808429075737106997e-03,2.551172251715364686e-03,2.075401210562938335e-03,1.860660091729853406e-03,1.666515508883050856e-03,1.491398656539726780e-03,1.333772414213723646e-03,1.198455916803309665e-03,1.064701036635612007e-03,9.452275857635910423e-04,8.386555767468824567e-04,7.437106862553397382e-04,6.592217484683175798e-04,6.637499621327097024e-04,5.864907464664837356e-04,5.179460924895234498e-04,4.571884863327479727e-04,4.033793755607711093e-04,3.557623841703639505e-04,3.136567004800942240e-04,3.559515913529195615e-04,3.134674204302705667e-04,2.759318301459654085e-04,2.427904181694025320e-04,2.135472537942183550e-04,1.877593175819379772e-04,1.650313630894557448e-04,1.450111894612223840e-04,-2.550428390668939890e-03,-3.712236244984174491e-04,-4.381327407028308565e-05,-4.464057586928623657e-06,-4.126143676139416556e-07,-3.573171320360188833e-08,-2.956987463869466945e-09,1.747098464142755794e-03
2.518791249112999411e-02,2.600306100268131790e-02,1.666398636297653640e-02,1.595995825712136912e-02,1.521179142503547264e-02,8.489362822054761365e-03,7.903185120656250687e-03,7.341532194702951250e-03,6.807242673348304005e-03,3.935143880379284552e-03,3.606691172658041053e-03,3.301464032660083887e-03,3.018796209586524157e-03,2.757800663048134114e-03,1.744504144722450190e-03,1.582948548029952185e-03,1.435074197475070309e-03,1.300013977602203653e-03,1.176893012182796475e-03,1.064846068124800657e-03,7.547979597070907922e-04,6.801508280218689778e-04,6.124493043561695434e-04,5.511425105989659025e-04,4.957041546992796682e-04,4.456357547910936657e-04,4.004685596965822277e-04,3.218025030531909475e-04,2.885192735403758904e-04,2.585188425170933165e-04,2.315104115058721677e-04,2.072226608312212489e-04,1.854037272916954013e-04,1.658208386519560490e-04,1.482596973944831230e-04,-1.089233342719716363e-02,-1.154961917177759877e-03,-1.091641014704355971e-04,-9.657917601844631715e-06,-8.118271931407603251e-07,-6.572886180300290858e-08,-5.178073200849796014e-09,7.898909389707331474e-03
1.023017946967204328e-02,1.033112679325479816e-02,7.753873565138094844e-03,7.181424960255347947e-03,6.650874279267589284e-03,4.561933108156277991e-03,4.090794918824802728e-03,3.672354809354134563e-03,3.300461184107008044e-03,2.437935530564891515e-03,2.150761558006481465e-03,1.899258074694732627e-03,1.678870764063959947e-03,1.485634274350360138e-03,1.236276325833395549e-03,1.080730642202948604e-03,9.454047080264164167e-04,8.276265256438924880e-04,7.250800026771214539e-04,6.357573640892086840e-04,6.052782392422153407e-04,5.263025865809307230e-04,4.578384045800605508e-04,3.984727906159648701e-04,3.469836685955554200e-04,3.023139545584506383e-04,2.635492243243159251e-04,2.886168182947880523e-04,2.501578363688170686e-04,2.168859523698322424e-04,1.880974157685973104e-04,1.631842285944465690e-04,1.416210991226819098e-04,1.229541744240430687e-04,1.067913091224950858e-04,-4.333134895268610752e-03,-4.635942410982582811e-04,-4.446147389965559476e-05,-3.995372475638265690e-06,-3.411088843061911245e-07,-2.804646603137676533e-08,-2.243498023581039641e-09,3.110846312623114038e-03
2.170543246601049775e-02,2.231086152717680349e-02,1.271804022761076694e-02,1.221264158701294844e-02,1.166953687619751504e-02,5.697759280447935865e-03,5.335676438975825442e-03,4.983744488949403556e-03,4.644881949648935887e-03,2.308698366375218011e-03,2.133045063638885474e-03,1.967265093661818912e-03,1.811617014444352790e-03,1.666126795973349927e-03,8.903693271364170351e-04,8.157050328798832886e-04,7.462262703076553896e-04,6.818128815244703465e-04,6.222880989194027549e-04,5.674356086718831092e-04,3.339083520400544449e-04,3.041671827692843432e-04,2.767173481111613164e-04,2.514586793190890218e-04,2.282780106147409100e-04,2.070543715626140912e-04,1.876630283040351364e-04,1.230556688068429219e-04,1.116490419204196920e-04,1.011756940198149039e-04,9.158463864986821524e-05,8.282218751641308321e-05,7.483356056464554422e-05,6.756411564396802658e-05,6.096027053500651212e-05,-9.629197465913846496e-03,-1.018524218980763462e-03,-9.704905683412232728e-05,-8.658738760237792421e-06,-7.335501462395368421e-07,-5.984153046969583955e-08,-4.749791068455204228e-09,6.841275855303584862e-03
1.352011229212733527e-02,1.368804955418114963e-02,8.884110381358615444e-03,8.279164344105638396e-03,7.718228812269682659e-03,4.526714811712011233e-03,4.086256826489557265e-03,3.694311260251409434e-03,3.344985569241230947e-03,2.101521486599878738e-03,1.865177865928637369e-03,1.657748053687180690e-03,1.475490592909364275e-03,1.315166180805954401e-03,9.304133404185342335e-04,8.174956354206502386e-04,7.190608724604721303e-04,6.331859359131502326e-04,5.582087732663335933e-04,4.926924264426242464e-04,3.998543454968925400e-04,3.491286480846612222e-04,3.050772676001755322e-04,2.668021142916602402e-04,2.335276862653470962e-04,2.045841733778197558e-04,1.793929060710474071e-04,1.681947997841156805e-04,1.462727301645285285e-04,1.272784029565532534e-04,1.108149250306825049e-04,9.653972893463924404e-05,8.415708753139139692e-05,7.341166495039591232e-05,6.408295987414634048e-05,-5.627811104842807971e-03,-4.727187187378323894e-04,-3.408783629201971884e-05,-2.219041719786437996e-06,-1.285361396041132501e-07,-6.276354732762524671e-09,-2.061028801309885473e-10,4.171497949292496746e-03
1.924332554713085314e-02,2.042811110858594459e-02,1.000635357553023713e-02,9.989601106069471645e-03,9.900178946918969380e-03,3.900667396151108902e-03,3.815667180165562174e-03,3.714480907877323271e-03,3.601499326151323590e-03,1.349365346285502166e-03,1.308030870712490997e-03,1.262745182987416465e-03,1.214842359235651908e-03,1.165394556515072459e-03,4.361626995642487901e-04,4.211643979394444934e-04,4.050330258695427374e-04,3.881979239931175434e-04,3.710019768606810848e-04,3.537165042331354018e-04,1.345851353628846922e-04,1.298905130357637112e-04,1.248083628465772353e-04,1.194835313263074627e-04,1.140316712594326208e-04,1.085442672881819403e-04,1.030928572881865339e-04,4.001898491934597322e-05,3.871566180225419066e-05,3.726301634126776105e-05,3.571157916349771604e-05,3.410186142501843876e-05,3.246606667989324605e-05,3.082953023556401877e-05,2.921192758051387571e-05,-6.589067394280122975e-03,-5.583354509957947189e-04,-4.821448564548302571e-05,-3.935600534085230667e-06,-3.025017458440672129e-07,-2.222169602623152290e-08,-1.579379464843698820e-09,6.300495806407787475e-03
1.754244835168722316e-02,1.828243673550650553e-02,1.029437399779476077e-02,9.865372494178587665e-03,9.473643669722715127e-03,4.610040124996264352e-03,4.276618525092554766e-03,3.979927398262660121e-03,3.714863551354919725e-03,1.864607525651195861e-03,1.698293903456170144e-03,1.551473560209045213e-03,1.421543007356731048e-03,1.306259864382011866e-03,7.171310789810202667e-04,6.453142951496610271e-04,5.821904004417956160e-04,5.266138826070124266e-04,4.775943717070189735e-04,4.342755034803799717e-04,2.680278712343218831e-04,2.391290583479495802e-04,2.138003772615408203e-04,1.915739837151970862e-04,1.720446004474161480e-04,1.548611031341001168e-04,1.397192387068782200e-04,9.839203356266146879e-05,8.723409588460911621e-05,7.747403466700120047e-05,6.892914081258258571e-05,6.144095443209684039e-05,5.487203111013843774e-05,4.910313986801843336e-05,4.403083520143214055e-05,-4.468788788806082532e-03,-1.318350820291791178e-04,-1.038817552590380529e-06,3.500710176184084256e-07,4.889497135487824676e-08,4.787849189805569207e-09,4.059249632656149660e-10,5.609991010480788916e-03
