id,x,y,ux,uy,fintx,finty,bcx,bcy,ux_orig,uy_orig
0.0,0.1,0.0,0.0664190976494865,-0.00012801105640392052,3.426078865054194e-17,-0.08099694331227865,0.0,3.0,0.06642944793724422,0.0
1.0,1.6684e-15,0.1,-0.00028806608679587953,0.09953780473369989,-0.0571547544707019,5.789639601072594e-17,1.0,0.0,0.0,0.09831139664204352
2.0,0.0,1.0,-9.124783900915645e-05,0.2995789113219871,-0.031126633969237164,0.034960473039795235,1.0,4.0,0.0,0.3
3.0,1.0,1.0,0.15010742198842308,0.3001535287285151,0.029772020168389774,0.03544752908056833,2.0,4.0,0.15,0.3
4.0,1.0,0.0,0.1497985769819934,-0.00048070718912640586,0.028968642323871262,-0.03702696206604552,2.0,3.0,0.15,0.0
5.0,0.09807850000000001,0.019509,0.06573383721843129,0.01887841798543377,3.4174052476743105e-16,-4.85722573273506e-17,0.0,0.0,0.06544296636306013,0.018334906691481804
6.0,0.092388,0.0382683,0.06210603642830392,0.03687258421359729,4.649058915617843e-16,1.3877787807814454e-16,0.0,0.0,0.062115498484704525,0.036174785875887926
7.0,0.083147,0.055557,0.05623243951413315,0.05357225973421009,1.873501354054952e-16,4.163336342344337e-17,0.0,0.0,0.05633715940907575,0.05277336870247672
8.0,0.0707107,0.0707107,0.04830352774297353,0.0685102653260401,-2.4286128663675293e-17,1.3877787807814454e-16,0.0,0.0,0.04789870018591743,0.06707622114926726
9.0,0.055557,0.083147,0.03839879473889596,0.08113382466399344,1.1132045805994914e-16,-3.436920886779049e-17,0.0,0.0,0.03805803925606145,0.0803424474812112
10.0,0.0382683,0.092388,0.02671113186806906,0.09084623580929474,-7.48099499014998e-17,-3.776276166767012e-16,0.0,0.0,0.02646132771474068,0.09021863648121428
11.0,0.019509,0.09807850000000001,0.013641437266414869,0.09710076130068046,-1.132991270247352e-16,-2.5370330836160804e-16,0.0,0.0,0.01353722748698973,0.0962613025346513
12.0,0.0,0.967857,-5.27144056832185e-05,0.29135733757402704,-0.06225573675436748,1.6306400674181987e-16,1.0,0.0,0.0,0.29102489620424205
13.0,0.0,0.935714,5.2652607337222435e-05,0.2824590347318008,-0.06226805682795576,1.0408340855860843e-17,1.0,0.0,0.0,0.2820532204288803
14.0,0.0,0.903571,6.718262011418119e-05,0.27335805460279516,-0.06228848449881605,-4.510281037539698e-17,1.0,0.0,0.0,0.2730882451883652
15.0,0.0,0.871429,-3.851687870337628e-05,0.2642823335745561,-0.062311674444697575,3.8163916471489756e-17,1.0,0.0,0.0,0.26413372000888113
16.0,0.0,0.839286,-5.685369160346454e-05,0.2551835307340298,-0.06235643030161536,1.0408340855860843e-17,1.0,0.0,0.0,0.2551944274652679
17.0,0.0,0.807143,3.1022949542602873e-06,0.24623541706205287,-0.06240447221390715,9.367506770274757e-17,1.0,0.0,0.0,0.246274083610116
18.0,0.0,0.775,1.465918558096746e-06,0.23741875295127102,-0.06245988095341307,-3.469446951953614e-17,1.0,0.0,0.0,0.237378052024855
19.0,0.0,0.742857,-4.230641297908733e-05,0.2284832341629226,-0.06250837840464876,-1.1796119636642288e-16,1.0,0.0,0.0,0.22851239124175085
20.0,0.0,0.710714,-4.136293955525616e-05,0.21951225480916037,-0.0626122930625848,1.5612511283791264e-16,1.0,0.0,0.0,0.21966632276880751
21.0,0.0,0.678571,-3.566763552953489e-05,0.21081652251723426,-0.06271130073381587,1.2836953722228372e-16,1.0,0.0,0.0,0.2108612466441184
22.0,0.0,0.646429,-7.321835255424958e-05,0.20231047893139475,-0.06283260117558541,-1.734723475976807e-17,1.0,0.0,0.0,0.20210381736204244
23.0,0.0,0.614286,-6.728141943312949e-05,0.1936573491605884,-0.0630489115414815,2.7755575615628914e-17,1.0,0.0,0.0,0.19340181252277752
24.0,0.0,0.582143,3.6469482438405976e-05,0.18490411962693543,-0.06317695401093001,-1.700029006457271e-16,1.0,0.0,0.0,0.18476900089906725
25.0,0.0,0.55,0.00011692680072883377,0.17634947615397323,-0.06339733658487601,-6.938893903907228e-17,1.0,0.0,0.0,0.17622067678076234
26.0,0.0,0.517857,7.260671009134967e-05,0.16796674234274178,-0.06365385435362667,-8.326672684688674e-17,1.0,0.0,0.0,0.16777498133529845
27.0,0.0,0.485714,-9.144257091975305e-06,0.1595470812419535,-0.0639102279112613,-1.9081958235744878e-17,1.0,0.0,0.0,0.15945593616642814
28.0,0.0,0.453571,-2.5723735234350897e-05,0.15122359113001949,-0.06433283516042511,-1.4224732503009818e-16,1.0,0.0,0.0,0.15126918693549127
29.0,0.0,0.421429,-2.512072751414962e-05,0.14330406407862029,-0.0647854230314089,7.63278329429795e-17,1.0,0.0,0.0,0.14327166905293126
30.0,0.0,0.389286,-6.779880641261116e-05,0.1357660215035139,-0.06533598906020398,-2.4286128663675293e-17,1.0,0.0,0.0,0.13550842685751374
31.0,0.0,0.357143,-9.650801894167671e-05,0.1283997426235146,-0.06597900243475292,1.942890293094024e-16,1.0,0.0,0.0,0.12805261798827552
32.0,0.0,0.325,-5.8640490351535846e-05,0.12126662842911173,-0.06701372572852189,3.8163916471489756e-17,1.0,0.0,0.0,0.1208968067027259
33.0,0.0,0.292857,-9.245341971109156e-06,0.11465955460789701,-0.06823523853260392,-1.006139616066548e-16,1.0,0.0,0.0,0.11424772120771272
34.0,0.0,0.260714,3.6749588616658e-07,0.10884386082307174,-0.06988314574058191,6.938893903907228e-17,1.0,0.0,0.0,0.10825291400006053
