id,x,y,ux,uy,fintx,finty,bcx,bcy,ux_orig,uy_orig
1327,0.835758,0.780474,0.10662955124280415,0.19820444472134113,6.004447156496284e-17,-6.071532165918825e-17,0,0,0.1065409885587285,0.1981039981514082
1328,0.825632,0.7524549999999999,0.10558544012019411,0.1915845270268619,1.0724114738597246e-16,1.006139616066548e-16,0,0,0.1054889085758968,0.1914681364364801
1329,0.8516749999999998,0.757021,0.10848840710241348,0.19257256941637024,-7.96143207783262e-17,-8.326672684688674e-17,0,0,0.1084066412895992,0.1924601066524256
1330,0.8544209999999999,0.184675,0.11175893421750516,0.04932509807986207,1.710667740274785e-17,-1.006139616066548e-16,0,0,0.1115866828854267,0.0492451287202649
1331,0.871936,0.205619,0.11326041672145948,0.05475829532952048,-4.191796649372082e-17,-9.367506770274758e-17,0,0,0.1131090172016178,0.0546754519660073
1332,0.848203,0.205406,0.11109760374529287,0.0548332785256207,-2.6644268388831275e-17,-6.93889390390723e-17,0,0,0.1109228081142005,0.0547426540325865
1333,0.895669,0.2058329999999999,0.11543142941081896,0.054709995893063024,-4.588038662097643e-17,2.255140518769849e-17,0,0,0.1153023250700487,0.0546317985899954
1334,0.889452,0.2265639999999999,0.11478239379357547,0.06018087067059241,-4.736269427867146e-17,-6.331740687315346e-17,0,0,0.1146534081766826,0.0600899313973215
1335,0.901887,0.1851019999999999,0.11606119672069326,0.049236321210628375,1.8736368793265124e-17,-1.6826817716975026e-16,0,0,0.115938790985149,0.0491613989200961
1336,0.919402,0.206046,0.11760102497646585,0.054685915471054614,1.191470424925789e-16,-1.3704315460216776e-16,0,0,0.1175014243491733,0.0546089948895994
1337,0.906967,0.247508,0.11633617006009445,0.06558841379592195,-1.2983321015513917e-17,-5.204170427930421e-17,0,0,0.1162208060670368,0.0654909862914259
1338,0.8832339999999999,0.247294,0.11411581595893949,0.06564077697112225,-1.1392254327391438e-16,-6.93889390390723e-17,0,0,0.1139912243954584,0.0655338110018889
1339,0.205406,0.848203,0.02859304955927655,0.2178822653077077,-2.630477758357175e-16,-1.5352302762394743e-16,0,0,0.0284972338388839,0.2176957870075885
1340,0.20562,0.871935,0.028513713194115553,0.22288808674784377,-5.709679690851788e-17,-2.775557561562892e-17,0,0,0.0284217668761669,0.2227287665069442
1341,0.184676,0.8544199999999998,0.025722589298311505,0.21930467728816438,-6.88603904799856e-17,-9.020562075079397e-17,0,0,0.0256414063048551,0.219114138875618
1342,0.2265649999999999,0.8894509999999999,0.03128458830906311,0.2265074023307534,-2.9652929417478546e-17,-1.1449174941446927e-16,0,0,0.0311892361250748,0.2263676760808597
1343,0.2058349999999999,0.895668,0.02845604719914263,0.22790542054281104,-2.005435205919281e-16,2.5326962749261384e-16,0,0,0.0283666282967128,0.2277703501584732
1344,0.247294,0.8832339999999999,0.03410022176831262,0.22509199098567478,-1.9054006148485486e-16,-1.8084492237058211e-16,0,0,0.0340003280114404,0.2249496783032956
1345,0.247509,0.906966,0.034039609228784684,0.23015657140058465,-9.491342987163336e-17,-1.9949319973733282e-17,0,0,0.0339461900294818,0.2300312366541661
1346,0.206049,0.9194,0.028414985499694012,0.2329286284657428,-1.36894076803451e-16,-1.717376241217039e-16,0,0,0.0283293105144025,0.2328185464209406
1347,0.1851049999999999,0.901884,0.025615996550186537,0.22928793713799678,3.713392440762853e-18,1.249000902703301e-16,0,0,0.0255341892122208,0.2291584777926934
1348,0.764777,0.954051,0.0981040638871491,0.23924645828083158,5.28449032715381e-17,7.849623728795053e-17,0,0,0.0980236175361975,0.2392339613429794
1349,0.762182,0.926811,0.0978448090609163,0.23288383829640225,-9.88995669214121e-17,-1.4918621893400539e-16,0,0,0.0977562092318296,0.2328520304088871
1350,0.78215,0.935344,0.10013288765912876,0.23485357785830274,9.881486362668669e-17,1.457167719820518e-16,0,0,0.1000597384551161,0.2348247490148649
1351,0.954732,0.7644309999999999,0.11997277413320262,0.1941137794055976,-2.7094889916770562e-17,5.030698080332741e-16,0,0,0.1199423122897665,0.1940038997915205
1352,0.936055,0.7818279999999999,0.11787205371365417,0.19829537614714354,1.4090054264396384e-16,-1.9949319973733282e-17,0,0,0.1178326064202131,0.1981895639314437
1353,0.92814,0.761464,0.11701059187180363,0.1934483572258614,2.786568989877197e-17,-2.7929047963226594e-16,0,0,0.1169722317696231,0.193330709024854
1354,0.956592,0.2383889999999999,0.1209611494850833,0.06307562935398892,-2.0361655612456675e-16,-1.0755285551056204e-16,0,0,0.1209128058388238,0.0629744242083553
1355,0.93178,0.242948,0.11865936720278114,0.06431388782220893,6.737300062460705e-17,-2.489328188026718e-16,0,0,0.1185690767707776,0.0642193129281732
1356,0.937997,0.222217,0.11926978681003675,0.05887820522184484,2.175129786572208e-16,-3.903127820947816e-17,0,0,0.1191967671686474,0.0587927848671954
1357,0.2383889999999999,0.956592,0.03270712152152555,0.24075886905484367,1.330316065639714e-16,5.030698080332741e-17,0,0,0.0326050714301364,0.2406926117923311
1358,0.222219,0.937996,0.03055816685082391,0.23683857981814072,1.5876785563334606e-17,-3.469446951953615e-17,0,0,0.0304682169931317,0.2367441441454489
1359,0.242949,0.931779,0.03335972500644857,0.23546570623875596,2.935477382004504e-17,2.498001805406602e-16,0,0,0.0332644120060212,0.2353642058879883
1360,0.840975,0.225131,0.1103321384289302,0.06007411837344989,4.651227319962814e-17,-9.194034422677075e-17,0,0,0.1101534940371826,0.059968767847206
1361,0.8584899999999999,0.2460749999999999,0.11182231237762608,0.0654591251804959,-7.441692661397381e-17,-3.469446951953615e-17,0,0,0.1116750136282554,0.0653442126277449
1362,0.833747,0.2448549999999999,0.10955121667939238,0.06530503058456816,1.5829351718288362e-16,-4.8572257327350605e-17,0,0,0.1093672974081675,0.0651830099857842
1363,0.2303439999999999,0.838613,0.0320366704108892,0.21570646710461006,-5.3586692375096057e-17,9.020562075079397e-17,0,0,0.0319286844757136,0.2155146637331187
1364,0.255282,0.829023,0.03546101560641546,0.2135039433487691,9.360391693517823e-17,-4.206704429243757e-17,0,0,0.035346602505009,0.2133041820855902
1365,0.251288,0.856129,0.03476684983615996,0.21929487329907715,-2.5734724410069604e-16,-1.0711917464156784e-16,0,0,0.034657702733515,0.2191274327632462
1366,0.6521559999999998,0.837941,0.08527048546238802,0.21257445961236954,3.348829460264602e-17,-1.8041124150158796e-16,0,0,0.0851403170626315,0.212460928348006
