x,y,ux,uy,fintx,finty,bcx,bcy,ux_orig,uy_orig
0.1,0.0,0.1748946153675206,0.0,1.700654821503757e-12,-0.08852131768553753,0,3,0.1730369838267347,0.0
1.6684e-15,0.1,0.0,0.2360128192231059,-0.034344192511678785,1.69617092723659e-11,1,0,0.0,0.2359365343962203
0.0,1.0,0.0,0.401,-0.010686321466809874,0.013237018336753639,1,4,0.0,0.401
1.0,1.0,0.2005,0.401,0.0352668991363966,0.04121935970436316,2,4,0.2005,0.401
1.0,0.0,0.2005,0.0,0.004135854978754352,-0.01133758820176232,2,3,0.2005,0.0
0.09807850000000001,0.019509,0.16871541657019407,0.04687105002813041,5.6098235865637e-12,5.123878751844835e-13,0,0,0.16684017455889968,0.046134651378807165
0.092388,0.0382683,0.16181096551008523,0.08499576296890154,5.597258333905897e-12,1.2751267056132498e-12,0,0,0.15892161384964043,0.0839708047769232
0.083147,0.055557,0.15101836598478258,0.12172879150602967,8.260514668123609e-12,3.689953724517192e-12,0,0,0.1474057794554653,0.11781101989234118
0.0707107,0.0707107,0.13285730517236516,0.15718914748867974,1.3414036374725935e-11,9.63509654006156e-12,0,0,0.12979830540147103,0.14855470252555153
0.055557,0.083147,0.10574953054310754,0.18980364792514592,3.113961258988107e-11,4.60737212271134e-11,0,0,0.10607861445895816,0.18307563819150385
0.0382683,0.092388,0.07050608389545232,0.2171982368454337,3.687654348549785e-11,7.456044462395006e-11,0,0,0.06721289645249443,0.2158966415565704
0.019509,0.09807850000000001,0.032049770816229284,0.2346165029448457,4.396431677912427e-12,4.473002176985652e-11,0,0,0.0329952854487515,0.23079384271322964
0.0,0.967857,0.0,0.3944067321717739,-0.028107439821447703,-3.321072583606366e-12,1,0,0.0,0.394313822381196
0.0,0.935714,0.0,0.3870101007632911,-0.03098237371987902,1.8974578852581919e-13,1,0,0.0,0.3868628858975931
0.0,0.903571,0.0,0.3791383123607375,-0.03274203474259086,3.646076496277573e-13,1,0,0.0,0.37900129313049313
0.0,0.871429,0.0,0.37099676294019446,-0.034028441764503314,-5.966754867969826e-14,1,0,0.0,0.37086810741830367
0.0,0.8392859999999999,0.0,0.3627217467292212,-0.035084201286497536,-2.9218120978224965e-13,1,0,0.0,0.3625357060930759
0.0,0.807143,0.0,0.35427865182282403,-0.035966367506700264,-2.558231404492517e-13,1,0,0.0,0.3540378802993411
0.0,0.775,0.0,0.34567297546891496,-0.036739942955143955,-1.4635861966816321e-13,1,0,0.0,0.34540287530107167
0.0,0.742857,0.0,0.33695195766631514,-0.03738145280928532,-1.1000575450559325e-13,1,0,0.0,0.3366517169950407
0.0,0.710714,0.0,0.3281115324352868,-0.038144508751955165,-2.3696322681843185e-14,1,0,0.0,0.32774436159414894
0.0,0.678571,0.0,0.3192200376652181,-0.03879265517847161,-1.954339468035471e-14,1,0,0.0,0.3187504055931648
0.0,0.646429,0.0,0.3102996123780031,-0.039451386109689936,-3.437528039995641e-14,1,0,0.0,0.309670685391677
0.0,0.614286,0.0,0.30122997213038616,-0.04012668408389371,-4.006170395420838e-14,1,0,0.0,0.3005032562910459
0.0,0.582143,0.0,0.29209975147387013,-0.040753079016190005,-4.82357209730111e-14,1,0,0.0,0.29137959470191366
0.0,0.55,0.0,0.2830860819667578,-0.041500010335034046,-5.2673143624559764e-14,1,0,0.0,0.2822277027424732
0.0,0.517857,0.0,0.27402270436869003,-0.04228937849821257,-5.573319583618285e-14,1,0,0.0,0.27310305903911647
0.0,0.485714,0.0,0.26492150087142363,-0.043179535992275656,-5.6687293747970096e-14,1,0,0.0,0.26407274224791927
0.0,0.453571,0.0,0.25619867592467926,-0.044141966475935344,-5.5375842800131636e-14,1,0,0.0,0.2550929136245514
0.0,0.421429,0.0,0.24772664322517812,-0.04519046973444437,-5.087943955039975e-14,1,0,0.0,0.2463527296211309
0.0,0.389286,0.0,0.23925320486887358,-0.04636951534404284,-3.861841402219568e-14,1,0,0.0,0.23795672151948055
0.0,0.357143,0.0,0.23156783342710696,-0.04745190010896396,-7.351758091189708e-14,1,0,0.0,0.2300680712745045
0.0,0.325,0.0,0.22505050827749074,-0.0489220075436618,-4.237235562420949e-14,1,0,0.0,0.2229833363053225
0.0,0.292857,0.0,0.2189894305774942,-0.05026408399772805,-2.981469238161339e-13,1,0,0.0,0.21708943502061165
0.0,0.260714,0.0,0.21445857593789697,-0.05129453185486017,-1.6984330608593723e-12,1,0,0.0,0.21296417680766144
0.0,0.228571,0.0,0.21376609662547708,-0.05143223312393572,-5.592850835234309e-12,1,0,0.0,0.21134751129146248
0.0,0.196429,0.0,0.21640098531497642,-0.05123754873859213,-6.3596593269377174e-12,1,0,0.0,0.21280641329552527
0.0,0.164286,0.0,0.2209198098280467,-0.05115623866715264,-4.654974322670924e-13,1,0,0.0,0.21772413605402624
0.0,0.132143,0.0,0.22717156546423212,-0.05295529840322782,-1.5989919891629123e-12,1,0,0.0,0.2256152198812084
0.96875,1.0,0.19139984568755608,0.401,7.375342254457849e-09,0.06519527106051407,0,4,0.1914128864032628,0.401
0.9375,1.0,0.18316043446247932,0.401,3.073761257565803e-09,0.06011252151721455,0,4,0.1831547534173548,0.401
0.90625,1.0,0.1755624197612633,0.401,1.605185133955484e-09,0.05732501677250046,0,4,0.17534245874114018,0.401
0.875,1.0,0.16811744182632538,0.401,1.6309074142182784e-09,0.05538197159321455,0,4,0.1678145228229397,0.401
0.84375,1.0,0.16079777652339544,0.401,3.0989249223374936e-09,0.05396152585004679,0,4,0.16054707574908883,0.401
0.8125,1.0,0.1537009611056419,0.401,2.9726825288183597e-09,0.05276038968392441,0,4,0.15343663413118955,0.401
0.78125,1.0,0.14678825886221603,0.401,2.844060834332907e-09,0.05174427117508415,0,4,0.14647044927069502,0.401
0.75,1.0,0.13998733283369802,0.401,1.8431715062094778e-09,0.051012431819150474,0,4,0.13963473244333133,0.401
0.71875,1.0,0.13328922702930868,0.401,7.947513345502454e-10,0.04999912769326573,0,4,0.13293019611092463,0.401
0.6875,1.0,0.1267010634765029,0.401,7.536757947522145e-10,0.04923874780696677,0,4,0.1263283107700452,0.401
0.65625,1.0,0.1202090413426049,0.401,4.0559446513860727e-10,0.04851045916814264,0,4,0.1198209805865836,0.401
0.625,1.0,0.11379316740203649,0.401,3.976651911477319e-11,0.04780163544005247,0,4,0.11340450602071687,0.401
0.59375,1.0,0.10742484033107758,0.401,1.498341764137774e-09,0.047248356836814574,0,4,0.10697651619588408,0.401
0.5625,1.0,0.1010747897089459,0.401,1.237636830896788e-09,0.046619534962591205,0,4,0.10062624015808971,0.401
0.53125,1.0,0.09475267888046801,0.401,1.2074566886437468e-09,0.04602950847279216,0,4,0.0943325129633003,0.401
0.5,1.0,0.08849444225779735,0.401,1.2812075991330916e-09,0.045461751933735806,0,4,0.08808320453454163,0.401
0.46875,1.0,0.08229818489053287,0.401,1.7997773189316888e-09,0.04493874240696336,0,4,0.0818990111074893,0.401
0.4375,1.0,0.07613157309242524,0.401,1.7726356921966724e-09,0.04444400013393982,0,4,0.07575588549460718,0.401
0.40625,1.0,0.07000069439527579,0.401,1.4165261540716068e-09,0.04397043308982412,0,4,0.06966563784256957,0.401
0.375,1.0,0.06394019675644813,0.401,-8.081666842766613e-11,0.043560051281062856,0,4,0.06365182153218116,0.401
0.34375,1.0,0.05794297030661255,0.401,1.378302998968593e-09,0.04310605432046587,0,4,0.05761125983621437,0.401
0.3125,1.0,0.051976725095300935,0.401,1.0778189543262727e-09,0.042635628898161686,0,4,0.05166013453805698,0.401
0.28125,1.0,0.04606062140373979,0.401,9.417979106681644e-10,0.04214015861341429,0,4,0.04579553874726435,0.401
0.25,1.0,0.04025152414396871,0.401,9.118127052823358e-10,0.041549133880439806,0,4,0.04001840161086861,0.401
0.21875,1.0,0.03457007365068421,0.401,3.4683408096287966e-09,0.04097339187007602,0,4,0.03437625765245748,0.401
0.1875,1.0,0.029007921315496787,0.401,3.3306937190241298e-09,0.04027346768876332,0,4,0.028847608890142023,0.401
0.15625,1.0,0.023576401261379942,0.401,3.3000346368717384e-09,0.03943757993971915,0,4,0.0234517700367384,0.401
0.125,1.0,0.018286656704731286,0.401,2.273496080631987e-09,0.038573571508412535,0,4,0.01820939714537331,0.401
0.09375,1.0,0.01314896420808509,0.401,9.10646748384248e-10,0.03722386235699353,0,4,0.013148068878380726,0.401
0.0625,1.0,0.00825869245454669,0.401,9.000060476613627e-10,0.03552911649251558,0,4,0.008333970827647343,0.401
0.03125,1.0,0.003785654902458191,0.401,3.9650444841506084e-10,0.03287026448577965,0,4,0.003874281376157318,0.401
1.0,0.03125,0.2005,0.0070957549614831805,0.017843500149954946,1.4927194116193252e-09,2,0,0.2005,0.007264503043340239
1.0,0.0625,0.2005,0.015797255691722967,0.022260530503297075,1.29344321711522e-09,2,0,0.2005,0.015884692362060342
1.0,0.09375,0.2005,0.025255115935578942,0.025115405900076243,9.681932668786919e-10,2,0,0.2005,0.025234271025321848
1.0,0.125,0.2005,0.035108491516439244,0.02730420895816702,1.1835069139987107e-09,2,0,0.2005,0.03504895602939088
1.0,0.15625,0.2005,0.04526680341223255,0.02898228065053426,4.418622530366623e-09,2,0,0.2005,0.04521976533194109
1.0,0.1875,0.2005,0.055693445523502305,0.030426047427590888,4.6346978373190675e-09,2,0,0.2005,0.055636381620158736
1.0,0.21875,0.2005,0.06635909952456132,0.03164310828054808,4.715613836914211e-09,2,0,0.2005,0.06626165959942673
1.0,0.25,0.2005,0.07721794760436751,0.032582277884344944,3.280878672906606e-09,2,0,0.2005,0.0770632554658714
1.0,0.28125,0.2005,0.08821254657232203,0.033579065972176254,1.6283603319899862e-09,2,0,0.2005,0.0880532932909379
1.0,0.3125,0.2005,0.09932983497856185,0.034334480402118894,1.1797873442076499e-09,2,0,0.2005,0.09919335224355097
1.0,0.34375,0.2005,0.11060536635341123,0.03499786124980711,7.677100552494486e-10,2,0,0.2005,0.11048843581049936
1.0,0.375,0.2005,0.12205846741562709,0.0355425490007608,4.984285865983207e-10,2,0,0.2005,0.12195341784070413
1.0,0.40625,0.2005,0.133664398745168,0.03603913612989009,2.088728532148587e-09,2,0,0.2005,0.13349241600052683
1.0,0.4375,0.2005,0.14539762149797752,0.036505611900787355,1.9659936092292214e-09,2,0,0.2005,0.14521310469095836
1.0,0.46875,0.2005,0.15727532433811575,0.03693200182894124,2.0015869222483884e-09,2,0,0.2005,0.15710592522695452
1.0,0.5,0.2005,0.169342531793518,0.037308374780105215,1.9728848311972853e-09,2,0,0.2005,0.16917184000848623
1.0,0.53125,0.2005,0.18161535487161018,0.03771410946542023,1.895341696089847e-09,2,0,0.2005,0.18141922834148744
1.0,0.5625,0.2005,0.19406182768580038,0.03808756886302117,1.9514703152034847e-09,2,0,0.2005,0.19385430190789585
1.0,0.59375,0.2005,0.20665919058956206,0.03846637225195117,1.779129007312141e-09,2,0,0.2005,0.2064893606825828
1.0,0.625,0.2005,0.21944290323153837,0.03887050411630909,1.0401404564042147e-09,2,0,0.2005,0.2193429471150636
1.0,0.65625,0.2005,0.23247018981783185,0.0392678538260362,9.979615467337055e-10,2,0,0.2005,0.23240050738136428
1.0,0.6875,0.2005,0.2457631396027864,0.03973826895652693,7.364438052437361e-10,2,0,0.2005,0.24569641953229093
1.0,0.71875,0.2005,0.259308128603152,0.04027248490040344,5.469487744658164e-10,2,0,0.2005,0.25924340780284183
1.0,0.75,0.2005,0.2730851005326258,0.04087611582618017,3.612348545289912e-10,2,0,0.2005,0.2730571628181592
1.0,0.78125,0.2005,0.28710638933989685,0.04168258814030898,4.0463387848688184e-09,2,0,0.2005,0.2871220728097568
1.0,0.8125,0.2005,0.3014582309697289,0.04260278670648205,4.286056974611707e-09,2,0,0.2005,0.30152637296018875
1.0,0.84375,0.2005,0.3162489410897251,0.04375287929675742,4.684971896540269e-09,2,0,0.2005,0.3162980110459678
1.0,0.875,0.2005,0.3314604492043145,0.04506353911106681,3.717171650347017e-09,2,0,0.2005,0.3314897288492788
